"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version","fusion_ticket"
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",13,"GEN",NA,FALSE,"BARBARA LEE","D",FALSE,"TOTAL",293117,322871,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",14,"GEN",NA,FALSE,"JACKIE SPEIER","D",FALSE,"TOTAL",231630,286447,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",15,"GEN",NA,FALSE,"ERIC SWALWELL","D",FALSE,"TOTAL",198578,269197,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",16,"GEN",NA,FALSE,"JIM COSTA","D",FALSE,"TOTAL",97473,167956,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",17,"GEN",NA,FALSE,"RO KHANNA","D",FALSE,"TOTAL",142268,233192,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",18,"GEN",NA,FALSE,"ANNA G ESHOO","D",FALSE,"TOTAL",230460,323930,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",19,"GEN",NA,FALSE,"ZOE LOFGREN","D",FALSE,"TOTAL",181802,245863,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",20,"GEN",NA,FALSE,"JIMMY PANETTA","D",FALSE,"TOTAL",180980,255791,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",21,"GEN",NA,FALSE,"DAVID G VALADAO","R",FALSE,"TOTAL",75126,132408,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",22,"GEN",NA,FALSE,"DEVIN NUNES","R",FALSE,"TOTAL",158755,234966,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",23,"GEN",NA,FALSE,"KEVIN MCCARTHY","R",FALSE,"TOTAL",167116,241584,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",24,"GEN",NA,FALSE,"SALUD CARBAJAL","D",FALSE,"TOTAL",166034,310814,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",25,"GEN",NA,FALSE,"STEPHEN KNIGHT","R",FALSE,"TOTAL",138755,261161,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",26,"GEN",NA,FALSE,"JULIA BROWNLEY","D",FALSE,"TOTAL",169248,280307,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",27,"GEN",NA,FALSE,"JUDY CHU","D",FALSE,"TOTAL",168977,250632,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",28,"GEN",NA,FALSE,"ADAM B SCHIFF","D",FALSE,"TOTAL",210883,270409,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",29,"GEN",NA,FALSE,"TONY CARDENAS","D",FALSE,"TOTAL",128407,171824,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",30,"GEN",NA,FALSE,"BRAD SHERMAN","D",FALSE,"TOTAL",205279,282604,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",31,"GEN",NA,FALSE,"PETE AGUILAR","D",FALSE,"TOTAL",121070,215936,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",32,"GEN",NA,FALSE,"GRACE F NAPOLITANO","D",FALSE,"TOTAL",114926,186646,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",33,"GEN",NA,FALSE,"TED LIEU","D",FALSE,"TOTAL",219397,330219,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",34,"GEN",NA,FALSE,"XAVIER BECERRA","D",FALSE,"TOTAL",122842,159156,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",35,"GEN",NA,FALSE,"NORMA J TORRES","D",FALSE,"TOTAL",124044,171353,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",36,"GEN",NA,FALSE,"RAUL RUIZ","D",FALSE,"TOTAL",144348,232617,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",37,"GEN",NA,FALSE,"KAREN BASS","D",FALSE,"TOTAL",192490,237272,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",38,"GEN",NA,FALSE,"LINDA T SANCHEZ","D",FALSE,"TOTAL",163590,232114,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",39,"GEN",NA,FALSE,"EDWARD R ROYCE","R",FALSE,"TOTAL",150777,263456,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",40,"GEN",NA,FALSE,"LUCILLE ROYBAL-ALLARD","D",FALSE,"TOTAL",106554,149297,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",41,"GEN",NA,FALSE,"MARK TAKANO","D",FALSE,"TOTAL",128164,197323,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",42,"GEN",NA,FALSE,"KEN CALVERT","R",FALSE,"TOTAL",149547,254236,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",43,"GEN",NA,FALSE,"MAXINE WATERS","D",FALSE,"TOTAL",167017,219516,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",44,"GEN",NA,FALSE,"NANETTE DIAZ BARRAGAN","D",FALSE,"TOTAL",93124,178413,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",45,"GEN",NA,FALSE,"MIMI WALTERS","R",FALSE,"TOTAL",182618,311849,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",46,"GEN",NA,FALSE,"LOU CORREA","D",FALSE,"TOTAL",115248,164593,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",47,"GEN",NA,FALSE,"ALAN S LOWENTHAL","D",FALSE,"TOTAL",154759,242868,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",48,"GEN",NA,FALSE,"DANA ROHRABACHER","R",FALSE,"TOTAL",178701,306416,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",49,"GEN",NA,FALSE,"DARRELL E ISSA","R",FALSE,"TOTAL",155888,310155,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",50,"GEN",NA,FALSE,"DUNCAN HUNTER","R",FALSE,"TOTAL",179937,283583,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",51,"GEN",NA,FALSE,"JUAN VARGAS","D",FALSE,"TOTAL",145162,199524,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",52,"GEN",NA,FALSE,"SCOTT H PETERS","D",FALSE,"TOTAL",181253,320656,FALSE,20230706,FALSE
2016,"CALIFORNIA","CA",6,93,71,"US HOUSE",53,"GEN",NA,FALSE,"SUSAN A DAVIS","D",FALSE,"TOTAL",198988,296956,FALSE,20230706,FALSE
2016,"COLORADO","CO",8,84,62,"US HOUSE",1,"GEN",NA,FALSE,"DIANA DEGETTE","D",FALSE,"TOTAL",257254,379036,FALSE,20230706,FALSE
2016,"COLORADO","CO",8,84,62,"US HOUSE",2,"GEN",NA,FALSE,"JARED POLIS","D",FALSE,"TOTAL",260175,457312,FALSE,20230706,FALSE
2016,"COLORADO","CO",8,84,62,"US HOUSE",3,"GEN",NA,FALSE,"SCOTT R TIPTON","R",FALSE,"TOTAL",204220,374037,FALSE,20230706,FALSE
2016,"COLORADO","CO",8,84,62,"US HOUSE",4,"GEN",NA,FALSE,"KEN BUCK","R",FALSE,"TOTAL",248230,390633,FALSE,20230706,FALSE
2016,"COLORADO","CO",8,84,62,"US HOUSE",5,"GEN",NA,FALSE,"DOUG LAMBORN","R",FALSE,"TOTAL",225445,361993,FALSE,20230706,FALSE
2016,"COLORADO","CO",8,84,62,"US HOUSE",6,"GEN",NA,FALSE,"MIKE COFFMAN","R",FALSE,"TOTAL",191626,376417,FALSE,20230706,FALSE
2016,"COLORADO","CO",8,84,62,"US HOUSE",7,"GEN",NA,FALSE,"ED PERLMUTTER","D",FALSE,"TOTAL",199758,362010,FALSE,20230706,FALSE
2016,"CONNECTICUT","CT",9,16,1,"US HOUSE",1,"GEN",NA,FALSE,"JOHN B LARSON","D",FALSE,"TOTAL",187021,312925,FALSE,20230706,TRUE
2016,"CONNECTICUT","CT",9,16,1,"US HOUSE",2,"GEN",NA,FALSE,"JOE COURTNEY","D",FALSE,"TOTAL",186210,330257,FALSE,20230706,TRUE
2016,"CONNECTICUT","CT",9,16,1,"US HOUSE",3,"GEN",NA,FALSE,"ROSA L DELAURO","D",FALSE,"TOTAL",192274,309379,FALSE,20230706,TRUE
2016,"CONNECTICUT","CT",9,16,1,"US HOUSE",4,"GEN",NA,FALSE,"JAMES A HIMES","D",FALSE,"TOTAL",187811,313540,FALSE,20230706,FALSE
2016,"CONNECTICUT","CT",9,16,1,"US HOUSE",5,"GEN",NA,FALSE,"ELIZABETH H ETSY","D",FALSE,"TOTAL",163499,309082,FALSE,20230706,TRUE
2016,"DELAWARE","DE",10,51,11,"US HOUSE",0,"GEN",NA,FALSE,"LISA BLUNT ROCHESTER","D",FALSE,"TOTAL",233554,420617,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",1,"GEN",NA,FALSE,"MATT GAETZ","R",FALSE,"TOTAL",255107,369186,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",2,"GEN",NA,FALSE,"NEAL DUNN","R",FALSE,"TOTAL",231163,343362,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",3,"GEN",NA,FALSE,"TED S YOHO","R",FALSE,"TOTAL",193843,342700,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",4,"GEN",NA,FALSE,"JOHN RUTHERFORD","R",FALSE,"TOTAL",287509,409662,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",5,"GEN",NA,FALSE,"AL LAWSON","D",FALSE,"TOTAL",194549,302874,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",6,"GEN",NA,FALSE,"RON DESANTIS","R",FALSE,"TOTAL",213519,364570,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",7,"GEN",NA,FALSE,"STEPHANIE MURPHY","D",FALSE,"TOTAL",182039,353655,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",8,"GEN",NA,FALSE,"BILL POSEY","R",FALSE,"TOTAL",246483,390561,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",9,"GEN",NA,FALSE,"DARREN SOTO","D",FALSE,"TOTAL",195311,339761,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",10,"GEN",NA,FALSE,"VAL DEMINGS","D",FALSE,"TOTAL",198491,305989,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",11,"GEN",NA,FALSE,"DANIEL WEBSTER","R",FALSE,"TOTAL",258016,394719,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",12,"GEN",NA,FALSE,"GUS M BILIRAKIS","R",FALSE,"TOTAL",253559,369669,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",13,"GEN",NA,FALSE,"CHARLIE CRIST","D",FALSE,"TOTAL",184693,355842,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",14,"GEN",NA,FALSE,"KATHY CASTOR","D",FALSE,"TOTAL",195789,316877,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",15,"GEN",NA,FALSE,"DENNIS A ROSS","R",FALSE,"TOTAL",182999,318474,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",16,"GEN",NA,FALSE,"VERN BUCHANAN","R",FALSE,"TOTAL",230654,385916,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",17,"GEN",NA,FALSE,"THOMAS J ROONEY","R",FALSE,"TOTAL",209348,338675,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",18,"GEN",NA,FALSE,"BRIAN MAST","R",FALSE,"TOTAL",201488,375918,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",19,"GEN",NA,FALSE,"FRANCIS ROONEY","R",FALSE,"TOTAL",239225,363166,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",20,"GEN",NA,FALSE,"ALCEE L HASTINGS","D",FALSE,"TOTAL",222914,277560,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",21,"GEN",NA,FALSE,"LOIS FRANKEL","D",FALSE,"TOTAL",210606,335861,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",22,"GEN",NA,FALSE,"THEODORE E DEUTCH","D",FALSE,"TOTAL",199113,337850,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",23,"GEN",NA,FALSE,"DEBBIE WASSERMAN SCHULTZ","D",FALSE,"TOTAL",183225,323120,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",24,"GEN",NA,FALSE,"FREDERICA S WILSON","D",FALSE,"TOTAL",0,0,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",25,"GEN",NA,FALSE,"MARIO DIAZ-BALART","R",FALSE,"TOTAL",157921,253240,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",26,"GEN",NA,FALSE,"CARLOS CURBELO","R",FALSE,"TOTAL",148547,280542,FALSE,20230706,FALSE
2016,"FLORIDA","FL",12,59,43,"US HOUSE",27,"GEN",NA,FALSE,"ILEANA ROS-LEHTINEN","R",FALSE,"TOTAL",157917,287677,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",1,"GEN",NA,FALSE,"EARL L ""BUDDY"" CARTER","R",FALSE,"TOTAL",210243,211112,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",2,"GEN",NA,FALSE,"SANFORD D BISHOP JR","D",FALSE,"TOTAL",148543,242599,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",3,"GEN",NA,FALSE,"DREW FERGUSON","R",FALSE,"TOTAL",207218,303187,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",4,"GEN",NA,FALSE,"HENRY C ""HANK"" JOHNSON JR","D",FALSE,"TOTAL",220146,290739,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",5,"GEN",NA,FALSE,"JOHN LEWIS","D",FALSE,"TOTAL",253781,300549,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",6,"GEN",NA,FALSE,"TOM PRICE","R",FALSE,"TOTAL",201088,326005,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",7,"GEN",NA,FALSE,"ROB WOODALL","R",FALSE,"TOTAL",174081,288301,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",8,"GEN",NA,FALSE,"AUSTIN SCOTT","R",FALSE,"TOTAL",173983,257208,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",9,"GEN",NA,FALSE,"DOUG COLLINS","R",FALSE,"TOTAL",256535,256535,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",10,"GEN",NA,FALSE,"JODY B HICE","R",FALSE,"TOTAL",243725,244821,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",11,"GEN",NA,FALSE,"BARRY LOUDERMILK","R",FALSE,"TOTAL",217935,323318,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",12,"GEN",NA,FALSE,"RICK W ALLEN","R",FALSE,"TOTAL",159492,258912,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",13,"GEN",NA,FALSE,"DAVID SCOTT","D",FALSE,"TOTAL",252833,252833,FALSE,20230706,FALSE
2016,"GEORGIA","GA",13,58,44,"US HOUSE",14,"GEN",NA,FALSE,"TOM GRAVES","R",FALSE,"TOTAL",216743,216743,FALSE,20230706,FALSE
2016,"HAWAII","HI",15,95,82,"US HOUSE",1,"GEN",NA,FALSE,"COLLEEN WAKAKO HANABUSA","D",FALSE,"TOTAL",145417,213531,FALSE,20230706,FALSE
2016,"HAWAII","HI",15,95,82,"US HOUSE",2,"GEN",NA,FALSE,"TULSI GABBARD","D",FALSE,"TOTAL",170848,224133,FALSE,20230706,FALSE
2016,"IDAHO","ID",16,82,63,"US HOUSE",1,"GEN",NA,FALSE,"RAUL R LABRADOR","R",FALSE,"TOTAL",242252,355357,FALSE,20230706,FALSE
2016,"IDAHO","ID",16,82,63,"US HOUSE",2,"GEN",NA,FALSE,"MICHAEL K SIMPSON","R",FALSE,"TOTAL",205292,326237,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",1,"GEN",NA,FALSE,"BOBBY L RUSH","D",FALSE,"TOTAL",234037,315862,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",2,"GEN",NA,FALSE,"ROBIN L KELLY","D",FALSE,"TOTAL",235051,294522,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",3,"GEN",NA,FALSE,"DANIEL LIPINSKI","D",FALSE,"TOTAL",225320,225411,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",4,"GEN",NA,FALSE,"LUIS V GUTIERREZ","D",FALSE,"TOTAL",171297,171297,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",5,"GEN",NA,FALSE,"MIKE QUIGLEY","D",FALSE,"TOTAL",212842,313724,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",6,"GEN",NA,FALSE,"PETER J ROSKAM","R",FALSE,"TOTAL",208555,352146,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",7,"GEN",NA,FALSE,"DANNY K DAVIS","D",FALSE,"TOTAL",250584,297466,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",8,"GEN",NA,FALSE,"RAJA KRISHNAMOORTHI","D",FALSE,"TOTAL",144954,248571,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",9,"GEN",NA,FALSE,"JANICE D SCHAKOWSKY","D",FALSE,"TOTAL",217306,326948,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",10,"GEN",NA,FALSE,"BRAD SCHNEIDER","D",FALSE,"TOTAL",150435,285996,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",11,"GEN",NA,FALSE,"BILL FOSTER","D",FALSE,"TOTAL",166578,275573,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",12,"GEN",NA,FALSE,"MIKE BOST","R",FALSE,"TOTAL",169976,313002,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",13,"GEN",NA,FALSE,"RODNEY DAVIS","R",FALSE,"TOTAL",187583,314394,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",14,"GEN",NA,FALSE,"RANDY HULTGREN","R",FALSE,"TOTAL",200508,338097,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",15,"GEN",NA,FALSE,"JOHN SHIMKUS","R",FALSE,"TOTAL",274554,274554,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",16,"GEN",NA,FALSE,"ADAM KINZINGER","R",FALSE,"TOTAL",259722,259853,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",17,"GEN",NA,FALSE,"CHERI BUSTOS","D",FALSE,"TOTAL",173125,287068,FALSE,20230706,FALSE
2016,"ILLINOIS","IL",17,33,21,"US HOUSE",18,"GEN",NA,FALSE,"DARIN LAHOOD","R",FALSE,"TOTAL",250506,347283,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",1,"GEN",NA,FALSE,"PETER J VISCLOSKY","D",FALSE,"TOTAL",207515,254583,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",2,"GEN",NA,FALSE,"JACKIE WALORSKI","R",FALSE,"TOTAL",164355,277357,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",3,"GEN",NA,FALSE,"JIM BANKS","R",FALSE,"TOTAL",201396,287247,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",4,"GEN",NA,FALSE,"TODD ROKITA","R",FALSE,"TOTAL",193412,299434,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",5,"GEN",NA,FALSE,"SUSAN W BROOKS","R",FALSE,"TOTAL",221957,361135,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",6,"GEN",NA,FALSE,"LUKE MESSER","R",FALSE,"TOTAL",204920,296385,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",7,"GEN",NA,FALSE,"ANDRE CARSON","D",FALSE,"TOTAL",158739,264670,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",8,"GEN",NA,FALSE,"LARRY BUCSHON","R",FALSE,"TOTAL",187702,294713,FALSE,20230706,FALSE
2016,"INDIANA","IN",18,32,22,"US HOUSE",9,"GEN",NA,FALSE,"TREY HOLLINGSWORTH","R",FALSE,"TOTAL",174791,322843,FALSE,20230706,FALSE
2016,"IOWA","IA",19,42,31,"US HOUSE",1,"GEN",NA,FALSE,"ROD BLUM","R",FALSE,"TOTAL",206903,384977,FALSE,20230706,FALSE
2016,"IOWA","IA",19,42,31,"US HOUSE",2,"GEN",NA,FALSE,"DAVID LOEBSACK","D",FALSE,"TOTAL",198571,370032,FALSE,20230706,FALSE
2016,"IOWA","IA",19,42,31,"US HOUSE",3,"GEN",NA,FALSE,"DAVID YOUNG","R",FALSE,"TOTAL",208598,390287,FALSE,20230706,FALSE
2016,"IOWA","IA",19,42,31,"US HOUSE",4,"GEN",NA,FALSE,"STEVE KING","R",FALSE,"TOTAL",226719,370259,FALSE,20230706,FALSE
2016,"KANSAS","KS",20,47,32,"US HOUSE",1,"GEN",NA,FALSE,"ROGER MARSHALL","R",FALSE,"TOTAL",169992,257971,FALSE,20230706,FALSE
2016,"KANSAS","KS",20,47,32,"US HOUSE",2,"GEN",NA,FALSE,"LYNN JENKINS","R",FALSE,"TOTAL",181228,297401,FALSE,20230706,FALSE
2016,"KANSAS","KS",20,47,32,"US HOUSE",3,"GEN",NA,FALSE,"KEVIN YODER","R",FALSE,"TOTAL",176022,343113,FALSE,20230706,FALSE
2016,"KANSAS","KS",20,47,32,"US HOUSE",4,"GEN",NA,FALSE,"MIKE POMPEO","R",FALSE,"TOTAL",166998,275251,FALSE,20230706,FALSE
2016,"KENTUCKY","KY",21,61,51,"US HOUSE",1,"GEN",NA,FALSE,"JAMES R COMER","R",FALSE,"TOTAL",216959,299001,FALSE,20230706,FALSE
2016,"KENTUCKY","KY",21,61,51,"US HOUSE",2,"GEN",NA,FALSE,"BRETT GUTHRIE","R",FALSE,"TOTAL",251825,251825,FALSE,20230706,FALSE
2016,"KENTUCKY","KY",21,61,51,"US HOUSE",3,"GEN",NA,FALSE,"JOHN A YARMUTH","D",FALSE,"TOTAL",212401,334494,FALSE,20230706,FALSE
2016,"KENTUCKY","KY",21,61,51,"US HOUSE",4,"GEN",NA,FALSE,"THOMAS MASSIE","R",FALSE,"TOTAL",233922,327987,FALSE,20230706,FALSE
2016,"KENTUCKY","KY",21,61,51,"US HOUSE",5,"GEN",NA,FALSE,"HAROLD ROGERS","R",FALSE,"TOTAL",221242,221242,FALSE,20230706,FALSE
2016,"KENTUCKY","KY",21,61,51,"US HOUSE",6,"GEN",NA,FALSE,"ANDY BARR","R",FALSE,"TOTAL",202099,330827,FALSE,20230706,FALSE
2016,"LOUISIANA","LA",22,72,45,"US HOUSE",1,"GEN",NA,FALSE,"STEVE SCALISE","R",FALSE,"TOTAL",243645,326788,FALSE,20230706,FALSE
2016,"LOUISIANA","LA",22,72,45,"US HOUSE",2,"GEN",NA,FALSE,"CEDRIC L RICHMOND","D",FALSE,"TOTAL",198289,284269,FALSE,20230706,FALSE
2016,"LOUISIANA","LA",22,72,45,"US HOUSE",3,"GEN",NA,FALSE,"CLAY HIGGINS","R",FALSE,"TOTAL",77671,282443,FALSE,20230706,FALSE
2016,"LOUISIANA","LA",22,72,45,"US HOUSE",4,"GEN",NA,FALSE,"""MIKE"" JOHNSON","R",FALSE,"TOTAL",87370,268761,FALSE,20230706,FALSE
2016,"LOUISIANA","LA",22,72,45,"US HOUSE",5,"GEN",NA,FALSE,"RALPH LEE ABRAHAM","R",FALSE,"TOTAL",208545,255662,FALSE,20230706,FALSE
2016,"LOUISIANA","LA",22,72,45,"US HOUSE",6,"GEN",NA,FALSE,"GARRET GRAVES","R",FALSE,"TOTAL",207483,331098,FALSE,20230706,FALSE
2016,"MAINE","ME",23,11,2,"US HOUSE",1,"GEN",NA,FALSE,"CHELLIE PINGREE","D",FALSE,"TOTAL",227546,406942,FALSE,20230706,FALSE
2016,"MAINE","ME",23,11,2,"US HOUSE",2,"GEN",NA,FALSE,"BRUCE POLIQUIN","R",FALSE,"TOTAL",192878,364886,FALSE,20230706,FALSE
2016,"MARYLAND","MD",24,52,52,"US HOUSE",1,"GEN",NA,FALSE,"ANDY HARRIS","R",FALSE,"TOTAL",242574,362097,FALSE,20230706,FALSE
2016,"MARYLAND","MD",24,52,52,"US HOUSE",2,"GEN",NA,FALSE,"C A DUTCH RUPPERSBERGER","D",FALSE,"TOTAL",192183,309480,FALSE,20230706,FALSE
2016,"MARYLAND","MD",24,52,52,"US HOUSE",3,"GEN",NA,FALSE,"JOHN P SARBANES","D",FALSE,"TOTAL",214640,339675,FALSE,20230706,FALSE
2016,"MARYLAND","MD",24,52,52,"US HOUSE",4,"GEN",NA,FALSE,"ANTHONY G BROWN","D",FALSE,"TOTAL",237501,320650,FALSE,20230706,FALSE
2016,"MARYLAND","MD",24,52,52,"US HOUSE",5,"GEN",NA,FALSE,"STENY H HOYER","D",FALSE,"TOTAL",242989,360634,FALSE,20230706,FALSE
2016,"MARYLAND","MD",24,52,52,"US HOUSE",6,"GEN",NA,FALSE,"JOHN K DELANEY","D",FALSE,"TOTAL",185770,331973,FALSE,20230706,FALSE
